traveller_id,cus_o,cus_d,highest_pl,whether_request
t944,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t334,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t33,Albaniensgade 4,Vigerslev Venge 60,None,N
t1197,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borgbjergsvej 43,None,N
t1137,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Solvgade 11,None,N
t1266,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),4,Y
t953,Borups Plads (overfor Stefansgade 73),Orientkaj 4,None,N
t139,Bispebjerg Bakke 22,Borups Plads (overfor Stefansgade 73),None,N
t314,Solvgade 11,Bispebjerg Bakke 22,None,N
t1321,Vigerslev Venge 60,Albaniensgade 4,3,Y
t382,Solvgade 11,Borgbjergsvej 43,None,N
t118,Bispebjerg Bakke 22,Albaniensgade 4,None,N
t79,Bispebjerg Bakke 22,Albaniensgade 4,None,N
t112,Bispebjerg Bakke 22,Dronninglundvej 12,1,Y
t145,Bispebjerg Bakke 22,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
t117,Bispebjerg Bakke 22,Albaniensgade 4,None,N
t149,Bispebjerg Bakke 22,Vigerslev Venge 60,None,N
t1200,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Dronninglundvej 12,None,N
t914,Borups Plads (overfor Stefansgade 73),Orientkaj 4,None,N
t109,Bispebjerg Bakke 22,Borgbjergsvej 43,2,Y
t328,Solvgade 11,Orientkaj 4,2,Y
t63,Albaniensgade 4,Arne Jacobsens Alle 7,None,N
t1376,Dronninglundvej 12,Orientkaj 4,None,N
t1431,Dronninglundvej 12,Vigerslev Venge 60,2,Y
t1344,Vigerslev Venge 60,Borups Plads (overfor Stefansgade 73),None,N
t1193,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Arne Jacobsens Alle 7,None,N
t1306,Vigerslev Venge 60,Arne Jacobsens Alle 7,None,N
t1208,Borgbjergsvej 43,Bispebjerg Bakke 22,2,Y
t734,Orientkaj 4,Vigerslev Venge 60,None,N
t731,Orientkaj 4,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t960,Borups Plads (overfor Stefansgade 73),Arne Jacobsens Alle 7,None,N
t380,Solvgade 11,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t938,Borups Plads (overfor Stefansgade 73),Bispebjerg Bakke 22,None,N
t337,Solvgade 11,Arne Jacobsens Alle 7,None,N
t1393,Dronninglundvej 12,Vigerslev Venge 60,None,N
t693,Orientkaj 4,Borgbjergsvej 43,None,N
t134,Bispebjerg Bakke 22,Orientkaj 4,None,N
t142,Bispebjerg Bakke 22,Arne Jacobsens Alle 7,None,N
t1421,Dronninglundvej 12,Borups Plads (overfor Stefansgade 73),1,Y
t724,Orientkaj 4,Borups Plads (overfor Stefansgade 73),None,N
t1152,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borups Plads (overfor Stefansgade 73),1,Y
t381,Solvgade 11,Borgbjergsvej 43,None,N
t1420,Dronninglundvej 12,Borups Plads (overfor Stefansgade 73),1,Y
t1299,Vigerslev Venge 60,Orientkaj 4,None,N
t931,Borups Plads (overfor Stefansgade 73),Dronninglundvej 12,3,Y
t1251,Borgbjergsvej 43,Solvgade 11,1,Y
t725,Orientkaj 4,Borups Plads (overfor Stefansgade 73),None,N
t1360,Dronninglundvej 12,Albaniensgade 4,None,N
t968,Borups Plads (overfor Stefansgade 73),Vigerslev Venge 60,None,N
t23,Albaniensgade 4,Borups Plads (overfor Stefansgade 73),None,N
t22,Albaniensgade 4,Borups Plads (overfor Stefansgade 73),None,N
t147,Bispebjerg Bakke 22,Borgbjergsvej 43,4,Y
t1198,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Vigerslev Venge 60,None,N
t55,Albaniensgade 4,Orientkaj 4,None,N
t1368,Dronninglundvej 12,Solvgade 11,None,N
t124,Bispebjerg Bakke 22,Solvgade 11,None,N
t374,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t47,Albaniensgade 4,Solvgade 11,None,N
t379,Solvgade 11,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1289,Vigerslev Venge 60,Solvgade 11,None,N
t146,Bispebjerg Bakke 22,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),3,Y
t1191,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borups Plads (overfor Stefansgade 73),4,Y
t697,Orientkaj 4,Dronninglundvej 12,1,Y
t1268,Borgbjergsvej 43,Arne Jacobsens Alle 7,None,N
t30,Albaniensgade 4,Borgbjergsvej 43,None,N
t702,Orientkaj 4,Albaniensgade 4,None,N
t35,Albaniensgade 4,Dronninglundvej 12,None,N
t899,Borups Plads (overfor Stefansgade 73),Bispebjerg Bakke 22,None,N
t385,Solvgade 11,Dronninglundvej 12,None,N
t687,Orientkaj 4,Arne Jacobsens Alle 7,None,N
t999,Arne Jacobsens Alle 7,Borups Plads (overfor Stefansgade 73),None,N
t1129,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Albaniensgade 4,None,N
t1169,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Bispebjerg Bakke 22,None,N
t930,Borups Plads (overfor Stefansgade 73),Vigerslev Venge 60,None,N
t1244,Borgbjergsvej 43,Albaniensgade 4,1,Y
t1322,Vigerslev Venge 60,Bispebjerg Bakke 22,None,N
t898,Borups Plads (overfor Stefansgade 73),Albaniensgade 4,None,N
t1222,Borgbjergsvej 43,Orientkaj 4,None,N
t2,Albaniensgade 4,Bispebjerg Bakke 22,None,N
t961,Borups Plads (overfor Stefansgade 73),Arne Jacobsens Alle 7,None,N
t24,Albaniensgade 4,Arne Jacobsens Alle 7,None,N
t1199,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Vigerslev Venge 60,None,N
t1230,Borgbjergsvej 43,Arne Jacobsens Alle 7,None,N
t927,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,None,N
t1315,Vigerslev Venge 60,Dronninglundvej 12,None,N
t353,Solvgade 11,Bispebjerg Bakke 22,None,N
t1390,Dronninglundvej 12,Borgbjergsvej 43,None,N
t1228,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),None,N
t1190,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borups Plads (overfor Stefansgade 73),None,N
t17,Albaniensgade 4,Orientkaj 4,None,N
t72,Albaniensgade 4,Vigerslev Venge 60,None,N
t1391,Dronninglundvej 12,Borgbjergsvej 43,None,N
t736,Orientkaj 4,Dronninglundvej 12,None,N
t73,Albaniensgade 4,Dronninglundvej 12,None,N
t1272,Borgbjergsvej 43,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
t343,Solvgade 11,Borgbjergsvej 43,None,N
t965,Borups Plads (overfor Stefansgade 73),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1252,Borgbjergsvej 43,Solvgade 11,None,N
t932,Borups Plads (overfor Stefansgade 73),Dronninglundvej 12,2,Y
t103,Bispebjerg Bakke 22,Arne Jacobsens Alle 7,None,N
vehicle_id,loc_css
sv0,Dronninglundvej 12
sv1,Dronninglundvej 12
sv2,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv3,Arne Jacobsens Alle 7
sv4,Vigerslev Venge 60
sv5,Orientkaj 4
sv6,Arne Jacobsens Alle 7
sv7,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv8,Borups Plads (overfor Stefansgade 73)
sv9,Borgbjergsvej 43
sv10,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv11,Bygmestervej 59
sv12,Solvgade 11
sv13,Bispebjerg Bakke 22
sv14,Bispebjerg Bakke 22
sv15,Solvgade 11
sv16,Egirsgade 65
sv17,Bispebjerg Bakke 22
sv18,Bispebjerg Bakke 22
sv19,Halvtolv 19
sv20,Borgbjergsvej 43
sv21,Husumvej (overfor 131)
sv22,Bispebjerg Bakke 22
sv23,Borups Plads (overfor Stefansgade 73)
sv24,Dronninglundvej 12
sv25,Borgbjergsvej 43
sv26,Borups Plads (overfor Stefansgade 73)
sv27,Bispebjerg Bakke 22
sv28,Amalievej 1
sv29,Orientkaj 4
sv30,Husumvej (overfor 131)
sv31,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
